1.2843426066356838,-2.1235374783387355
1.2763482368346715,-2.1246507192666946
1.2673739858232584,-2.141450513260317
1.2649655690356558,-2.136650653902956
1.1497350719129964,-1.5640396728591113
1.267000433943813,-2.1493205412126017
1.2645504032199766,-2.144536822943728
1.2621228229697306,-2.1397233429775087
1.259717800354982,-2.1348800478445535
1.1458444268631989,-1.5639937106400879
1.2641979187868144,-2.152449809308488
1.2617284412574608,-2.1476528951226714
1.2592814906138288,-2.142825848040537
1.2568571766717758,-2.137968610306247
1.2544556094701327,-2.1330811291374436
1.1419405275109324,-1.5639471188309615
1.2613973624797126,-2.155609148497398
1.2589082302540813,-2.1507991010025775
1.2564417000953978,-2.145958544584599
1.2539978845106403,-2.1410874170557754
1.2515768962823082,-2.1361856612434975
1.2491788483885353,-2.1312532251411738
1.1380097058162446,-1.5707963267948966
1.1380232374782333,-1.5638998844065481
1.2611304587683942,-2.1635912259237227
1.2585989006965193,-2.158798930342464
1.2560899037538675,-2.153975816616519
1.25360358276536,-2.1491218130753134
1.2511400529660692,-2.1442368529497258
1.2486994299213785,-2.1393208745259367
1.2462818294458766,-2.134373821300776
1.1340924180324643,-1.5777406596099122
1.134078745172682,-1.5707963267948966
1.1340924180324643,-1.5638519939798812
1.1375811248269623,-1.460139105621001
1.1380328848798111,-1.4532846813634512
1.26092859589172,-2.171598231360509
1.2583543771646033,-2.1668244402165002
1.2558026724045963,-2.1620195311237023
1.2532735985953087,-2.1571834228625852
1.2507672732682813,-2.152316038992919
1.2482838144234125,-2.14741730801028
1.245823340447999,-2.142487163504276
1.2433859700344498,-2.137525544318403
1.1306315492451067,-1.6127297726682956
1.1304795451443874,-1.6057471233255494
1.1303551841637691,-1.5987610627647622
1.13025846273138,-1.5917722708289193
1.1301893780306351,-1.5847814289597788
1.130147928029006,-1.57778921980023
1.1301341114986814,-1.5707963267948966
1.130147928029006,-1.5638034337895632
1.1301893780306351,-1.5568112246300145
1.1336731917338077,-1.4593716460633122
1.2581755281100009,-2.1748747157908546
1.2555808841968341,-2.170088773228782
1.253008819932962,-2.16527133186976
1.2504594549811405,-2.160422305539787
